backdrop_path,title,original_language,original_title,overview,poster_path,media_type,genres,popularity,release_date,vote_average,vote_count,streaming_services
https://image.tmdb.org/t/p/w1280/bJLGy57UQyJk0D0V9vYPXLcMQdx.jpg,Kung Fu,en,Kung Fu,"A quarter-life crisis causes a young Chinese-American woman to drop out of college and go on a life-changing journey to an isolated monastery in China. But when she returns to find her hometown overrun with crime and corruption, she uses her martial arts skills and Shaolin values to protect her community and bring criminals to justice…all while searching for the assassin who killed her Shaolin mentor and is now targeting her.",https://image.tmdb.org/t/p/w1280/ynpI9lvBe2gbNkH3a764xOeMajO.jpg,tv,"['Action & Adventure', 'Drama']",35.564,2021-04-07,7.776,228,['Hulu']
https://image.tmdb.org/t/p/w1280/hmLTIRtVyTHShJl2Wb8LHmvUgJm.jpg,Sherlock,en,Sherlock,A modern update finds the famous sleuth and his doctor partner solving crime in 21st century London.,https://image.tmdb.org/t/p/w1280/7WTsnHkbA0FaG6R9twfFde0I9hl.jpg,tv,"['Crime', 'Drama', 'Mystery']",87.031,2010-07-25,8.528,4063,['Disney+']
https://image.tmdb.org/t/p/w1280/uM6WJodeCyTp7h7NhE4rgd0RbRZ.jpg,Big Mouth,en,Big Mouth,Teenage friends find their lives upended by the wonders and horrors of puberty in this edgy comedy from real-life pals Nick Kroll and Andrew Goldberg.,https://image.tmdb.org/t/p/w1280/v0WrnCkqwXAVhVOu0bGo5ljaZJV.jpg,tv,"['Comedy', 'Animation']",122.96,2017-09-29,7.9,810,"['Hulu', 'Disney+', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/j6UnOoBGU9uCg7Q7ttUruYiLq4h.jpg,Bocchi the Rock!,ja,ぼっち・ざ・ろっく！,"Hitori Gotoh, “Bocchi-chan,” is a girl who’s so introverted and shy around people that she’d always start her conversations with “Ah...”

During her middle school years, she started playing the guitar, wanting to join a band because she thought it could be an opportunity for even someone shy like her to also shine. But because she had no friends, she ended up practicing guitar for six hours every day all by herself.

After becoming a skilled guitar player, she uploaded videos of herself playing the guitar to the internet under the name “Guitar Hero” and fantasized about performing at her school’s cultural festival concert. But not only could she not find any bandmates, before she knew it, she was in high school and still wasn’t able to make a single friend!

She was really close to becoming a shut-in, but one day, Nijika Ijichi, the drummer in Kessoku Band, reached out to her. And because of that, her everyday life started to change little by little...",https://image.tmdb.org/t/p/w1280/opjVYsnc3Z9rknSxkOGkNDcePWf.jpg,tv,"['Animation', 'Comedy']",107.459,2022-10-09,9.7,3,['Netflix']
https://image.tmdb.org/t/p/w1280/xZUZ9i6vVayjyhR1vRo9Bjku4h.jpg,Lucifer,en,Lucifer,"Bored and unhappy as the Lord of Hell, Lucifer Morningstar abandoned his throne and retired to Los Angeles, where he has teamed up with LAPD detective Chloe Decker to take down criminals. But the longer he's away from the underworld, the greater the threat that the worst of humanity could escape.",https://image.tmdb.org/t/p/w1280/ekZobS8isE6mA53RAiGDG93hBxL.jpg,tv,"['Crime', 'Sci-Fi & Fantasy']",805.67,2016-01-25,8.509,12718,['Netflix']
https://image.tmdb.org/t/p/w1280/33j33midGw49BBxiqlNZeZ6PZ0O.jpg,WandaVision,en,WandaVision,Wanda Maximoff and Vision—two super-powered beings living idealized suburban lives—begin to suspect that everything is not as it seems.,https://image.tmdb.org/t/p/w1280/glKDfE6btIRcVB5zrjspRIs4r52.jpg,tv,"['Sci-Fi & Fantasy', 'Mystery', 'Drama']",111.368,2021-01-15,8.307,10598,['Netflix']
https://image.tmdb.org/t/p/w1280/q7XOgkp0NfjqVRYxzU0eGg7wSrm.jpg,Black Mirror,en,Black Mirror,"A contemporary British re-working of The Twilight Zone with stories that tap into the collective unease about our modern world. 

Over the last ten years, technology has transformed almost every aspect of our lives before we've had time to stop and question it. In every home; on every desk; in every palm - a plasma screen; a monitor; a smartphone - a black mirror of our 21st Century existence.",https://image.tmdb.org/t/p/w1280/7PRddO7z7mcPi21nZTCMGShAyy1.jpg,tv,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",88.275,2011-12-04,8.296,3593,"['Apple TV+', 'HBO Max', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/stD2BtJHwc8xolJVtglrETEjD57.jpg,FBI,en,FBI,"The New York office of the FBI brings to bear all their talents, intellect and technical expertise on major cases in order to keep their city and the country safe.",https://image.tmdb.org/t/p/w1280/cGLQRv3MLWGrHMhRGn1zsSa9n2i.jpg,tv,"['Crime', 'Drama', 'Action & Adventure']",154.937,2018-09-25,8.002,640,"['Disney+', 'HBO Max', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/8W7lcxN51SiubiwXvCOYTyG4IoZ.jpg,Earthstorm,en,Earthstorm,"Storm chasers, survivors and first responders recount their harrowing experiences with volcanoes, tornadoes, hurricanes and earthquakes.",https://image.tmdb.org/t/p/w1280/kGP72LSNSKnSUIjOB2AeFZkaO68.jpg,tv,['Documentary'],10.382,2022-10-27,6.9,7,"['Prime Video', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/kpOC1w7PrVDMryzAmPRlVdHY88I.jpg,Young Rock,en,Young Rock,"As Dwayne Johnson runs for president in 2032, he takes a comedic look back at his extraordinary life through the outrageous stories of his family and youth that shaped him into the man he is today. He explores his childhood years living amid influential wrestling icons while his dad rose to fame in the business, his rebellious teenage years attending high school in Pennsylvania, and his football years teamed up with powerhouse players at the University of Miami. In his telling, Johnson explains that while his experiences have been larger than life, he remains a down-to-earth guy who still relates to the American people.",https://image.tmdb.org/t/p/w1280/7lwptAIpQuuLG5tOrjtmAhFfu24.jpg,tv,['Comedy'],50.576,2021-02-16,7.0,201,['Netflix']
https://image.tmdb.org/t/p/w1280/qmcoEOrTm6BcgR4iO7KBQKE9AKT.jpg,NCIS,en,NCIS,"From murder and espionage to terrorism and stolen submarines, a team of special agents investigates any crime that has a shred of evidence connected to Navy and Marine Corps personnel, regardless of rank or position.",https://image.tmdb.org/t/p/w1280/2exOHePjOTquUsbThPGhuEjYTyA.jpg,tv,"['Crime', 'Drama', 'Action & Adventure']",226.804,2003-09-23,7.612,1890,"['Apple TV+', 'Hulu', 'HBO Max', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/9bezQN0m6v6GbDTJtmv9TiLizEq.jpg,Curtain Call,ko,커튼콜: 나무는 서서 죽는다,A drama about an elderly woman from North Korea who doesn’t have much time left to live and a theatre actor who acts as her grandson in order to fulfill her final wish.,https://image.tmdb.org/t/p/w1280/ilTsEVFY9m2yDgsMbpmAzkj9BU5.jpg,tv,"['Drama', 'Family']",24.001,2022-10-31,8.8,5,"['Prime Video', 'Apple TV+', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/nVRyd8hlg0ZLxBn9RaI7mUMQLnz.jpg,Supernatural,en,Supernatural,"When they were boys, Sam and Dean Winchester lost their mother to a mysterious and demonic supernatural force. Subsequently, their father raised them to be soldiers. He taught them about the paranormal evil that lives in the dark corners and on the back roads of America ... and he taught them how to kill it. Now, the Winchester brothers crisscross the country in their '67 Chevy Impala, battling every kind of supernatural threat they encounter along the way. ",https://image.tmdb.org/t/p/w1280/KoYWXbnYuS3b0GyQPkbuexlVK9.jpg,tv,"['Drama', 'Mystery', 'Sci-Fi & Fantasy']",368.221,2005-09-13,8.293,6252,"['Netflix', 'Apple TV+', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/uQUHCqxHsG9blvtCoL7vluMG9Jp.jpg,1883,en,1883,"Follow the Dutton family as they embark on a journey west through the Great Plains toward the last bastion of untamed America. A stark retelling of Western expansion, and an intense study of one family fleeing poverty to seek a better future in America’s promised land — Montana.",https://image.tmdb.org/t/p/w1280/qduRygYeQc50UIxN3tNwtvwvqj5.jpg,tv,"['Western', 'Drama']",59.916,2021-12-19,8.462,209,"['Apple TV+', 'Hulu']"
https://image.tmdb.org/t/p/w1280/hiK4qc0tZijQ9KNUnBIS1k4tdMJ.jpg,House,en,House,"Dr. Gregory House, a drug-addicted, unconventional, misanthropic medical genius, leads a team of diagnosticians at the fictional Princeton–Plainsboro Teaching Hospital in New Jersey.",https://image.tmdb.org/t/p/w1280/lkvhReTBZ2Ksl0Dl5Oplsf6UYkF.jpg,tv,"['Drama', 'Mystery']",273.757,2004-11-16,8.618,5072,"['Hulu', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/rlCRM7U5g2hcU1O8ylGcqsMYHIP.jpg,Ms. Marvel,en,Ms. Marvel,"A great student, avid gamer, and voracious fan-fic scribe, Kamala Khan has a special affinity for superheroes, particularly Captain Marvel. However, she struggles to fit in at home and at school — that is, until she gets superpowers like the heroes she’s always looked up to. Life is easier with superpowers, right?",https://image.tmdb.org/t/p/w1280/ls2Hl8CXmqEHvkDqkN3fRtmDodK.jpg,tv,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Comedy']",121.352,2022-06-08,6.8,654,"['Disney+', 'Prime Video', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/eoX8GS1j5F1mQaFHJigoPJDfklq.jpg,Love in Contract,ko,월수금화목토,"Can marriage be a business? Sang-eun is a single-life helper with 13 years of career. Her customers are those who need a wife for their public life under social pressure. Ji-ho is Sang-eun's MWF husband client who has been with her for 5 years. While short-term, abusing clients on TTS are driving Sang-eun mad, new long-term contractor Hye-jin appears and takes up the TTS husband schedule. With two different men, MWF husband and TTS husband, Sang-eun's week flows romantically crossing the borderline between public affairs and private emotions.",https://image.tmdb.org/t/p/w1280/91diI2TKjaWMqKmjlcQeSnImg5n.jpg,tv,"['Drama', 'Comedy']",102.225,2022-09-21,9.2,5,['Hulu']
https://image.tmdb.org/t/p/w1280/jqU25vy9w06ihx2YP3CyWhpGGnd.jpg,Walker,en,Walker,"Cordell Walker, a widower and father of two with his own moral code, returns home to Austin after being undercover for two years, only to discover there's harder work to be done at home.",https://image.tmdb.org/t/p/w1280/gYXgu5zGAKx5IBk8CLx44Cjaw99.jpg,tv,"['Crime', 'Drama', 'Action & Adventure']",70.515,2021-01-21,7.1,295,"['Disney+', 'Apple TV+', 'Netflix', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/q18TcyP7w8yS44Sp6jW7kc3Buvm.jpg,Chicago Med,en,Chicago Med,"An emotional thrill ride through the day-to-day chaos of the city's most explosive hospital and the courageous team of doctors who hold it together. They will tackle unique new cases inspired by topical events, forging fiery relationships in the pulse-pounding pandemonium of the emergency room.",https://image.tmdb.org/t/p/w1280/gHP1tbA9XZ8rQTwgNpNKP8p3H9Z.jpg,tv,['Drama'],116.775,2015-11-17,8.4,895,"['Apple TV+', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/vkELTbRMS0vtoYa6uafVvP8iPWu.jpg,American Horror Stories,en,American Horror Stories,"An anthology series of stand alone episodes delving into horror myths, legends and lore.",https://image.tmdb.org/t/p/w1280/6z8xmLHJTuZPOQ0sXhW23oFZReb.jpg,tv,"['Drama', 'Mystery', 'Sci-Fi & Fantasy']",137.643,2021-07-15,7.959,603,"['HBO Max', 'Netflix', 'Prime Video', 'Disney+']"
https://image.tmdb.org/t/p/w1280/duuj2ZtLzXbudVbnRRHNI9iuOLl.jpg,A Friend of the Family,en,A Friend of the Family,"The harrowing true story of the Broberg family, whose daughter Jan was kidnapped multiple times over a period of years by a charismatic, obsessed family ""friend."" The Brobergs — devoted to their faith, family, and community — were utterly unprepared for the sophisticated tactics their neighbor used to exploit their vulnerabilities, drive them apart, and turn their daughter against them. This is the story of how their lives were permanently altered — and how they survived.",https://image.tmdb.org/t/p/w1280/bmJkzDE6s0QYBGtpA4i2JLBco0j.jpg,tv,['Crime'],35.856,2022-10-06,7.0,1,"['HBO Max', 'Apple TV+', 'Disney+', 'Netflix']"
https://image.tmdb.org/t/p/w1280/qmeC99iX9YPbxi3Dwsw5VvxIbCC.jpg,To Your Eternity,ja,不滅のあなたへ,"In the beginning, an ""orb"" is cast unto Earth. ""It"" can do two things: change into the form of the thing that stimulates ""it""; and come back to life after death. ""It"" morphs from orb to rock, then to wolf, and finally to boy, but roams about like a newborn who knows nothing. As a boy, ""it"" becomes Fushi. Through encounters with human kindness, Fushi not only gains survival skills, but grows as a ""person"". But his journey is darkened by the inexplicable and destructive enemy Nokker, as well as cruel partings with the people he loves.",https://image.tmdb.org/t/p/w1280/lA2jRBubr2OLOlbkJXuBXYqv4A9.jpg,tv,"['Animation', 'Drama', 'Action & Adventure', 'Sci-Fi & Fantasy']",54.14,2021-04-12,8.3,152,['Apple TV+']
https://image.tmdb.org/t/p/w1280/kG7GwGBHpCI6lA6SaEydKHHOxkU.jpg,Star Trek: Lower Decks,en,Star Trek: Lower Decks,"The lives of the support crew serving on one of Starfleet's least important ships, the U.S.S. Cerritos, in 2380. Ensigns Mariner, Boimler, Rutherford and Tendi have to keep up with their duties and their social lives, often while the ship is being rocked by a multitude of sci-fi anomalies.",https://image.tmdb.org/t/p/w1280/2gVVCoxtNtU5fTTyGU1nGwrFl2f.jpg,tv,"['Sci-Fi & Fantasy', 'Animation', 'Comedy']",43.959,2020-08-06,7.236,157,"['Hulu', 'Apple TV+', 'Netflix']"
https://image.tmdb.org/t/p/w1280/g1DgfhkneXTRzJH38POYm4Es3gQ.jpg,Urusei Yatsura,ja,うる星やつら,"Tokyo. Tomobiki Town. Lum, the gorgeous daughter of an invading race of Oni Aliens is smitten with High School student Ataru Moroboshi. A dedicated womanizer, Ataru is unfazed by Lum’s fierce electric shock attacks and continues his daily hunt for pretty girls. With a host of other unique characters, including classmate Shinobu, elegant shrine maiden Sakura, Lum’s best friend’s Oyuki, Benten and Ran, Buddhist Monk Cherry, Ten, the little brat, heir to a wealthy family Shutaro Mendo and the secretly female beauty Ryunosuke… A classic slapstick love comedy where anything goes!",https://image.tmdb.org/t/p/w1280/gIvkC2kshTTF310fXMG1esFmVBA.jpg,tv,"['Animation', 'Comedy', 'Action & Adventure', 'Sci-Fi & Fantasy']",30.194,2022-10-14,7.0,6,"['Hulu', 'HBO Max', 'Disney+', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/7OrV2aAH5Yp7hA9zCCvUloLvZtl.jpg,PAW Patrol,en,PAW Patrol,PAW Patrol is a CG action-adventure for old children and preschool series starring a pack of six heroic puppies led by a tech-savvy 10-year-old boy named Ryder.,https://image.tmdb.org/t/p/w1280/vN9BE385YKPgumoyrOd8Z8yh6Nn.jpg,tv,"['Animation', 'Kids']",173.052,2013-08-12,6.952,569,"['Disney+', 'Hulu', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/ctxm191q5o3axFzQsvNPlbKoSYv.jpg,Peacemaker,en,Peacemaker,"The continuing story of Peacemaker – a compellingly vainglorious man who believes in peace at any cost, no matter how many people he has to kill to get it – in the aftermath of the events of “The Suicide Squad.”",https://image.tmdb.org/t/p/w1280/hE3LRZAY84fG19a18pzpkZERjTE.jpg,tv,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Drama']",110.411,2022-01-13,8.353,2025,"['Prime Video', 'Hulu']"
https://image.tmdb.org/t/p/w1280/q5WJxYTXNNJdEHxFCqd3S8pO4VA.jpg,Overlord,ja,オーバーロード,"In the year 2138, virtual reality gaming is booming. Yggdrasil, a popular online game is quietly shut down one day. However, one player named Momonga decides to not log out. Momonga is then transformed into the image of a skeleton as ""the most powerful wizard."" The world continues to change, with non-player characters (NPCs) beginning to feel emotion. Having no parents, friends, or place in society, this ordinary young man Momonga then strives to take over the new world the game has become.",https://image.tmdb.org/t/p/w1280/aSjpVCanDAwCopdjIgWwrxOWnWf.jpg,tv,"['Animation', 'Sci-Fi & Fantasy', 'Action & Adventure']",102.975,2015-07-07,8.593,642,"['Apple TV+', 'Prime Video', 'Hulu', 'Disney+']"
https://image.tmdb.org/t/p/w1280/xyHrlFr8W9bGysDsYQRRfD3cdoR.jpg,Spartacus,en,Spartacus,"Torn from his homeland and the woman he loves, Spartacus is condemned to the brutal world of the arena where blood and death are primetime entertainment.",https://image.tmdb.org/t/p/w1280/kAUI0oOWZbGAQMmv7WM6scvoE34.jpg,tv,['Drama'],157.418,2010-01-22,7.975,1885,"['Apple TV+', 'Disney+']"
https://image.tmdb.org/t/p/w1280/nBrkOZyI75artyizuBFeya48KbO.jpg,"Love, Death & Robots",en,"Love, Death & Robots","Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher.",https://image.tmdb.org/t/p/w1280/cRiDlzzZC5lL7fvImuSjs04SUIJ.jpg,tv,"['Animation', 'Sci-Fi & Fantasy']",94.85,2019-03-15,8.278,2285,['HBO Max']
https://image.tmdb.org/t/p/w1280/maFEWU41jdUOzDfRVkojq7fluIm.jpg,SpongeBob SquarePants,en,SpongeBob SquarePants,"Deep down in the Pacific Ocean in the subterranean city of Bikini Bottom lives a square yellow sponge named SpongeBob SquarePants. SpongeBob lives in a pineapple with his pet snail, Gary, loves his job as a fry cook at the Krusty Krab, and has a knack for getting into all kinds of trouble without really trying. When he's not getting on the nerves of his cranky next door neighbor Squidward, SpongeBob can usually be found smack in the middle of all sorts of strange situations with his best buddy, the simple yet lovable starfish, Patrick, or his thrill-seeking surfer-girl squirrel pal, Sandy Cheeks.",https://image.tmdb.org/t/p/w1280/amvtZgiTty0GHIgD56gpouBWrcy.jpg,tv,"['Animation', 'Comedy', 'Family', 'Sci-Fi & Fantasy']",21.179,1999-05-01,7.585,2557,['Apple TV+']
