backdrop_path,title,original_language,original_title,overview,poster_path,media_type,genre_ids,popularity,release_date,vote_average,vote_count
https://image.tmdb.org/t/p/w1280/etj8E2o0Bud0HkONVQPjyCkIvpv.jpg,House of the Dragon,en,House of the Dragon,"The Targaryen dynasty is at the absolute apex of its power, with more than 15 dragons under their yoke. Most empires crumble from such heights. In the case of the Targaryens, their slow fall begins when King Viserys breaks with a century of tradition by naming his daughter Rhaenyra heir to the Iron Throne. But when Viserys later fathers a son, the court is shocked when Rhaenyra retains her status as his heir, and seeds of division sow friction across the realm.",https://image.tmdb.org/t/p/w1280/1X4h40fcB4WWUmIBK0auT4zRBAV.jpg,tv,"[10765, 18, 10759]",1809.779,2022-08-21,8.508,2372
https://image.tmdb.org/t/p/w1280/hIZFG7MK4leU4axRFKJWqrjhmxZ.jpg,The Peripheral,en,The Peripheral,"Stuck in a small Appalachian town, a young woman’s only escape from the daily grind is playing advanced video games. She is such a good player that a company sends her a new video game system to test…but it has a surprise in store. It unlocks all of her dreams of finding a purpose, romance, and glamour in what seems like a game…but it also puts her and her family in real danger.",https://image.tmdb.org/t/p/w1280/ccBe5BVeibdBEQU7l6P6BubajWV.jpg,tv,"[10765, 18]",1651.639,2022-10-20,8.3,208
https://image.tmdb.org/t/p/w1280/sMdOToOg7KXM7j7cOu1QtjB6rkr.jpg,Zootopia+,en,Zootopia+,"Head back to the fast-paced mammal metropolis of Zootopia in this short-form series that dives deeper into the lives of some of the film’s most intriguing characters, including Fru Fru, the newly married arctic shrew; Gazelle’s talented tiger dancers; and the sloth full of surprises, Flash.",https://image.tmdb.org/t/p/w1280/inzPPPr2BsE92m4rHhQn3sf2yPk.jpg,tv,"[16, 10751, 10759]",198.871,2022-11-09,8.14,25
https://image.tmdb.org/t/p/w1280/ajztm40qDPqMONaSJhQ2PaNe2Xd.jpg,Star Wars: Andor,en,Star Wars: Andor,"The tale of the burgeoning rebellion against the Empire and how people and planets became involved. In an era filled with danger, deception and intrigue, Cassian Andor embarks on the path that is destined to turn him into a rebel hero.",https://image.tmdb.org/t/p/w1280/59SVNwLfoMnZPPB6ukW6dlPxAdI.jpg,tv,"[10765, 10759, 10768]",842.111,2022-09-21,8.1,243
https://image.tmdb.org/t/p/w1280/3tEuJWbFjyQL2m4AlGVB1cRqn1E.jpg,Guillermo del Toro's Cabinet of Curiosities,en,Guillermo del Toro's Cabinet of Curiosities,"Bizarre nightmares unfold in eight tales of terror in this visually stunning, spine-tingling horror collection curated by Guillermo del Toro.",https://image.tmdb.org/t/p/w1280/a91e9hpWwfCqxJI4xM9Q2RhuxgI.jpg,tv,"[18, 9648]",720.468,2022-10-25,8.191,235
https://image.tmdb.org/t/p/w1280/lEoXTFcSX8UfUKsP2Xws6pRiHb4.jpg,The Crown,en,The Crown,"The gripping, decades-spanning inside story of Her Majesty Queen Elizabeth II and the Prime Ministers who shaped Britain's post-war destiny. 

The Crown tells the inside story of two of the most famous addresses in the world – Buckingham Palace and 10 Downing Street – and the intrigues, love lives and machinations behind the great events that shaped the second half of the 20th century. Two houses, two courts, one Crown.",https://image.tmdb.org/t/p/w1280/hqmDLY8BSuHmldBuuUwNNt8L45G.jpg,tv,[18],496.483,2016-11-04,8.255,1526
https://image.tmdb.org/t/p/w1280/1rO4xoCo4Z5WubK0OwdVll3DPYo.jpg,The Lord of the Rings: The Rings of Power,en,The Lord of the Rings: The Rings of Power,"Beginning in a time of relative peace, we follow an ensemble cast of characters as they confront the re-emergence of evil to Middle-earth. From the darkest depths of the Misty Mountains, to the majestic forests of Lindon, to the breathtaking island kingdom of Númenor, to the furthest reaches of the map, these kingdoms and characters will carve out legacies that live on long after they are gone.",https://image.tmdb.org/t/p/w1280/mYLOqiStMxDK3fYZFirgrMt8z5d.jpg,tv,"[10765, 10759, 18]",1357.908,2022-09-01,7.628,1474
https://image.tmdb.org/t/p/w1280/qtfMr08KQsWXnCHY0a96N8NpQ2l.jpg,Bleach,ja,ブリーチ,"For as long as he can remember, Ichigo Kurosaki has been able to see ghosts. But when he meets Rukia, a Soul Reaper who battles evil spirits known as Hollows, he finds his life is changed forever. Now, with a newfound wealth of spiritual energy, Ichigo discovers his true calling: to protect the living and the dead from evil.",https://image.tmdb.org/t/p/w1280/2EewmxXe72ogD0EaWM8gqa0ccIw.jpg,tv,"[10759, 16, 10765]",211.912,2004-10-05,8.4,1337
https://image.tmdb.org/t/p/w1280/eLQx33dMaa5mW16TFIZbhaeSqer.jpg,Warrior Nun,en,Warrior Nun,"After waking up in a morgue, an orphaned teen discovers she now possesses superpowers as the chosen Halo-Bearer for a secret sect of demon-hunting nuns.",https://image.tmdb.org/t/p/w1280/fLP0mA7FiERZhDP1NJUaHpm6XM8.jpg,tv,"[10759, 18, 10765]",235.505,2020-07-02,7.9,821
https://image.tmdb.org/t/p/w1280/5DUMPBSnHOZsbBv81GFXZXvDpo6.jpg,Chainsaw Man,ja,チェンソーマン,"Denji has a simple dream—to live a happy and peaceful life, spending time with a girl he likes. This is a far cry from reality, however, as Denji is forced by the yakuza into killing devils in order to pay off his crushing debts. Using his pet devil Pochita as a weapon, he is ready to do anything for a bit of cash.",https://image.tmdb.org/t/p/w1280/yVtx7Xn9UxNJqvG2BkvhCcmed9S.jpg,tv,"[16, 10759, 10765, 35]",1416.578,2022-10-12,8.6,248
https://image.tmdb.org/t/p/w1280/zaulpwl355dlKkvtAiSBE5LaoWA.jpg,The Walking Dead,en,The Walking Dead,Sheriff's deputy Rick Grimes awakens from a coma to find a post-apocalyptic world dominated by flesh-eating zombies. He sets out to find his family and encounters many other survivors along the way.,https://image.tmdb.org/t/p/w1280/xf9wuDcqlUPWABZNeDKPbZUjWx0.jpg,tv,"[10759, 18, 10765]",1321.631,2010-10-31,8.112,13958
https://image.tmdb.org/t/p/w1280/p68WrxXPgmhjuaYetTiVKLUb65s.jpg,Manifest,en,Manifest,"After landing from a turbulent but routine flight, the crew and passengers of Montego Air Flight 828 discover five years have passed in what seemed like a few hours. As their new realities become clear, a deeper mystery unfolds and some of the returned passengers soon realize they may be meant for something greater than they ever thought possible.",https://image.tmdb.org/t/p/w1280/1xeiUxShzNn8TNdMqy3Hvo9o2R.jpg,tv,"[18, 9648, 10765]",741.081,2018-09-24,7.734,980
https://image.tmdb.org/t/p/w1280/dVTvzp1PEnvloYy7qzYCFeAkPQ3.jpg,Star Wars: Tales of the Jedi,en,Star Wars: Tales of the Jedi,Journey into the lives of two distinctly different Jedi from the prequel era – Ahsoka Tano and Count Dooku. Each will be put to the test as they make choices that will define their destinies.,https://image.tmdb.org/t/p/w1280/l6p2eG9YDt7x6OgTC2PCW8yvVqb.jpg,tv,"[16, 10765]",182.785,2022-10-26,8.101,84
https://image.tmdb.org/t/p/w1280/suopoADq0k8YZr4dQXcU6pToj6s.jpg,Game of Thrones,en,Game of Thrones,"Seven noble families fight for control of the mythical land of Westeros. Friction between the houses leads to full-scale war. All while a very ancient evil awakens in the farthest north. Amidst the war, a neglected military order of misfits, the Night's Watch, is all that stands between the realms of men and icy horrors beyond.",https://image.tmdb.org/t/p/w1280/u3bZgnGQ9T01sWNhyveQz0wH0Hl.jpg,tv,"[10765, 18, 10759]",1051.434,2011-04-17,8.428,19705
https://image.tmdb.org/t/p/w1280/mBxsapX4DNhH1XkOlLp15He5sxL.jpg,One Piece,ja,ワンピース,"Years ago, the fearsome Pirate King, Gol D. Roger was executed leaving a huge pile of treasure and the famous ""One Piece"" behind. Whoever claims the ""One Piece"" will be named the new King of the Pirates. Monkey D. Luffy, a boy who consumed a ""Devil Fruit,"" decides to follow in the footsteps of his idol, the pirate Shanks, and find the One Piece. It helps, of course, that his body has the properties of rubber and that he's surrounded by a bevy of skilled fighters and thieves to help him along the way. Luffy will do anything to get the One Piece and become King of the Pirates!",https://image.tmdb.org/t/p/w1280/e3NBGiAifW9Xt8xD5tpARskjccO.jpg,tv,"[10759, 35, 16]",132.195,1999-10-20,8.7,3374
https://image.tmdb.org/t/p/w1280/sRfl6vyzGWutgG0cmXmbChC4iN6.jpg,Doctor Who,en,Doctor Who,"The Doctor is a Time Lord: a 900 year old alien with 2 hearts, part of a gifted civilization who mastered time travel. The Doctor saves planets for a living—more of a hobby actually, and the Doctor's very, very good at it.",https://image.tmdb.org/t/p/w1280/sz4zF5z9zyFh8Z6g5IQPNq91cI7.jpg,tv,"[10759, 18, 10765]",165.594,2005-03-26,7.393,2457
https://image.tmdb.org/t/p/w1280/eenxjEAPwPbkjN6W5ZzTbfLA4GM.jpg,The English,en,The English,"An aristocratic Englishwoman, Lady Cornelia Locke, arrives into the new and wild landscape of the West to wreak revenge on the man she sees as responsible for the death of her son.",https://image.tmdb.org/t/p/w1280/ij8fcZztnpyN6ooC1v1NSoGe22n.jpg,tv,"[18, 37]",60.529,2022-11-10,8.2,4
https://image.tmdb.org/t/p/w1280/eljErfkQUcFUgQkI4I1soZcH8MW.jpg,She-Hulk: Attorney at Law,en,She-Hulk: Attorney at Law,"Jennifer Walters navigates the complicated life of a single, 30-something attorney who also happens to be a green 6-foot-7-inch superpowered hulk.",https://image.tmdb.org/t/p/w1280/hJfI6AGrmr4uSHRccfJuSsapvOb.jpg,tv,"[35, 10765]",799.16,2022-08-18,6.71,1261
https://image.tmdb.org/t/p/w1280/nx0l28KFSrekcZIfKeEBgYHDBeS.jpg,The Handmaid's Tale,en,The Handmaid's Tale,"Set in a dystopian future, a woman is forced to live as a concubine under a fundamentalist theocratic dictatorship. A TV adaptation of Margaret Atwood's novel.",https://image.tmdb.org/t/p/w1280/tFTJ3YbOor3BtabI96QehXxEBii.jpg,tv,"[10765, 18]",400.21,2017-04-26,8.243,2198
https://image.tmdb.org/t/p/w1280/kkasrgvyhb0sW45FUKb4poWBrfr.jpg,Blockbuster,en,Blockbuster,"In this feel-good workplace comedy, the staff at the last surviving Blockbuster video store tries to keep the business afloat.",https://image.tmdb.org/t/p/w1280/1seIJ8wIKo3KXp7hnwS5wj69U8M.jpg,tv,[35],61.937,2022-11-03,6.771,24
https://image.tmdb.org/t/p/w1280/xAKMj134XHQVNHLC6rWsccLMenG.jpg,Chucky,en,Chucky,"After a vintage Chucky doll turns up at a suburban yard sale, an idyllic American town is thrown into chaos as a series of horrifying murders begin to expose the town’s hypocrisies and secrets. Meanwhile, the arrival of enemies — and allies — from Chucky’s past threatens to expose the truth behind the killings, as well as the demon doll’s untold origins.",https://image.tmdb.org/t/p/w1280/kY0BogCM8SkNJ0MNiHB3VTM86Tz.jpg,tv,"[80, 10765]",3314.921,2021-10-12,7.859,3449
https://image.tmdb.org/t/p/w1280/31XWoLd3AHW6MLy9i2DSbFZOPuH.jpg,The Devil's Hour,en,The Devil's Hour,"Lucy wakes every night at exactly 3:33am. Nothing in her life has made sense for a long time. But the answers are out there, somewhere, at the end of a trail of brutal murders.",https://image.tmdb.org/t/p/w1280/mFU6ZPAs6g8Y9Eld28GULJYt3rC.jpg,tv,"[9648, 80]",376.449,2022-10-28,7.8,32
https://image.tmdb.org/t/p/w1280/7sdAzB62TPYcNVmspMerIGYoa0A.jpg,The White Lotus,en,The White Lotus,"Follow the exploits of various guests and employees at an exclusive tropical resort over the span of a week as with each passing day, a darker complexity emerges in these picture-perfect travelers, the hotel’s cheerful employees and the idyllic locale itself.",https://image.tmdb.org/t/p/w1280/gH5i3JbnLsyTvcImlofNvXtH3i5.jpg,tv,"[35, 18, 9648]",79.792,2021-07-11,7.322,250
https://image.tmdb.org/t/p/w1280/zNugnnR5KEmq9EzLcl0Me1UmHYk.jpg,SPY x FAMILY,ja,SPY×FAMILY,"Master spy Twilight is the best at what he does when it comes to going undercover on dangerous missions in the name of a better world. But when he receives the ultimate impossible assignment—get married and have a kid—he may finally be in over his head! Not one to depend on others, Twilight has his work cut out for him procuring both a wife and a child for his mission to infiltrate an elite private school. What he doesn't know is that the wife he's chosen is an assassin and the child he's adopted is a telepath!",https://image.tmdb.org/t/p/w1280/3r4LYFuXrg3G8fepysr4xSLWnQL.jpg,tv,"[16, 35, 10759]",663.298,2022-04-09,8.7,904
https://image.tmdb.org/t/p/w1280/remQq0nfQoxY9fVglGGegHZjFxx.jpg,Titans,en,Titans,A team of young superheroes led by Nightwing (formerly Batman's first Robin) form to combat evil and other perils.,https://image.tmdb.org/t/p/w1280/oE23sq7mAiiDzmCIkPdFQAEuqsd.jpg,tv,"[10759, 10765, 18]",409.319,2018-10-12,8.062,2180
https://image.tmdb.org/t/p/w1280/bqopwxfw2Sd30gPDfUUFflCpjtK.jpg,Inside Man,en,Inside Man,"A prisoner on death row in the US, a vicar in a quiet English town, and a maths teacher trapped in a cellar cross paths in the most unexpected way.",https://image.tmdb.org/t/p/w1280/7tZONSnzKylgzHJvtoOGjRmYlgU.jpg,tv,"[18, 80, 9648]",63.896,2022-09-26,7.308,52
https://image.tmdb.org/t/p/w1280/8kBhAP03JpPcTklJp5idCNJhRqE.jpg,American Horror Story,en,American Horror Story,"An anthology horror drama series centering on different characters and locations, including a house with a murderous past, an asylum, a witch coven, a freak show, a hotel, a farmhouse in Roanoke, a cult, the apocalypse and a summer camp.",https://image.tmdb.org/t/p/w1280/tiuzjuzalHj377XER1sfq7XQEIT.jpg,tv,"[18, 9648, 10765]",616.633,2011-10-05,8.149,4838
https://image.tmdb.org/t/p/w1280/uGy4DCmM33I7l86W7iCskNkvmLD.jpg,Rick and Morty,en,Rick and Morty,"Rick is a mentally-unbalanced but scientifically gifted old man who has recently reconnected with his family. He spends most of his time involving his young grandson Morty in dangerous, outlandish adventures throughout space and alternate universes. Compounded with Morty's already unstable family life, these events cause Morty much distress at home and school.",https://image.tmdb.org/t/p/w1280/cvhNj9eoRBe5SxjCbQTkh05UP5K.jpg,tv,"[16, 35, 10765, 10759]",756.916,2013-12-02,8.729,7367
https://image.tmdb.org/t/p/w1280/hSoB7M5wMKqUKwI2k0hq9RJcOSU.jpg,The Mosquito Coast,en,The Mosquito Coast,Allie Fox—a brilliant inventor and stubborn idealist—uproots his family for a dangerous quest through Mexico to flee the U.S. government and find safety.,https://image.tmdb.org/t/p/w1280/7Dm0yN6d9nLPmnWJz7kvdObrfMB.jpg,tv,"[18, 10759]",76.451,2021-04-30,7.0,174
https://image.tmdb.org/t/p/w1280/56v2KjBlU4XaOv9rVYEQypROD7P.jpg,Stranger Things,en,Stranger Things,"When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces, and one strange little girl.",https://image.tmdb.org/t/p/w1280/49WJfeN0moxb9IPfGn8AIqMGskD.jpg,tv,"[18, 10765, 9648]",476.752,2016-07-15,8.639,14272
https://image.tmdb.org/t/p/w1280/5vUux2vNUTqwCzb7tVcH18XnsF.jpg,Dahmer – Monster: The Jeffrey Dahmer Story,en,Dahmer – Monster: The Jeffrey Dahmer Story,"Across more than a decade, 17 teen boys and young men were murdered by convicted killer Jeffrey Dahmer. How did he evade arrest for so long?",https://image.tmdb.org/t/p/w1280/f2PVrphK0u81ES256lw3oAZuF3x.jpg,tv,"[80, 18]",1379.526,2022-09-21,8.206,1472
https://image.tmdb.org/t/p/w1280/kUYeG86YRdx9ef3kCTabuuIRQ90.jpg,The Watcher,en,The Watcher,"A family moves into their suburban dream home, only to discover they've inherited a nightmare.",https://image.tmdb.org/t/p/w1280/6RrseODZo2e66XOzC1XMzMuecnf.jpg,tv,"[18, 9648]",316.205,2022-10-13,7.689,238
https://image.tmdb.org/t/p/w1280/84XPpjGvxNyExjSuLQe0SzioErt.jpg,Breaking Bad,en,Breaking Bad,"When Walter White, a New Mexico chemistry teacher, is diagnosed with Stage III cancer and given a prognosis of only two years left to live. He becomes filled with a sense of fearlessness and an unrelenting desire to secure his family's financial future at any cost as he enters the dangerous world of drugs and crime.",https://image.tmdb.org/t/p/w1280/ggFHVNu6YYI5L9pCfOacjizRGt.jpg,tv,[18],449.696,2008-01-20,8.844,10326
https://image.tmdb.org/t/p/w1280/1BGdbvrHYXqZirMIGQlS4LQMh77.jpg,Miraculous: Tales of Ladybug & Cat Noir,fr,"Miraculous, les aventures de Ladybug et Chat Noir","Normal high school kids by day, protectors of Paris by night! Miraculous follows the heroic adventures of Marinette and Adrien as they transform into Ladybug and Cat Noir and set out to capture akumas, creatures responsible for turning the people of Paris into villains. But neither hero knows the other’s true identity – or that they’re classmates!",https://image.tmdb.org/t/p/w1280/psDcRgUX38cIeGeADwLRPyO7SYC.jpg,tv,"[10759, 16, 10762]",512.595,2015-10-19,8.007,3858
https://image.tmdb.org/t/p/w1280/bJDJb5NLokHVVtFMQ4jTEijwKI5.jpg,The Bastard Son & the Devil Himself,en,The Bastard Son & the Devil Himself,"Caught between two warring clans, the son of a notorious witch responsible for a deadly massacre tries to find his place in the world — and his powers.",https://image.tmdb.org/t/p/w1280/46l1cPG3tXd4WxRf7lPmVY9TAwm.jpg,tv,"[10765, 10759, 9648]",61.094,2022-10-28,7.069,29
https://image.tmdb.org/t/p/w1280/4J6kXERGYlwXNAIUTIdRSo8ci83.jpg,Shantaram,en,Shantaram,"Escaped convict Lin Ford flees to the teeming streets of 1980s Bombay, looking to disappear. Working as a medic for the city’s poor and neglected, Lin finds unexpected love, connection, and courage on the long road to redemption.",https://image.tmdb.org/t/p/w1280/ti08KfQbBf0BfQP86ymJ8YxCSVA.jpg,tv,"[80, 18, 10759]",454.163,2022-10-14,8.5,48
https://image.tmdb.org/t/p/w1280/nc0TvF3Z30QZp7tWOtj6OJpbdxI.jpg,Young Royals,sv,Young Royals,"Prince Wilhelm adjusts to life at his prestigious new boarding school, Hillerska, but following his heart proves more challenging than anticipated.",https://image.tmdb.org/t/p/w1280/8o3agKlXNOIjN2SdCdbjLH48GKk.jpg,tv,[18],201.473,2021-07-01,8.7,775
https://image.tmdb.org/t/p/w1280/nR1KXRsOFIs3Vje2CW8T5qh5Q3h.jpg,The Winchesters,en,The Winchesters,"Before Sam and Dean, there was John and Mary. Told from the perspective of narrator Dean Winchester, this is the epic, untold love story of how John met Mary, and how they put it all on the line to not only save their love, but the entire world.",https://image.tmdb.org/t/p/w1280/oyleYabGfn6c50bIo4M3c7ogrfL.jpg,tv,"[10759, 10765]",531.671,2022-10-11,8.229,70
https://image.tmdb.org/t/p/w1280/jyvOp7oWNueMQsIUZCiHtMppQC2.jpg,SAS: Rogue Heroes,en,SAS: Rogue Heroes,"The dramatised account of how the world’s greatest Special Forces unit, the SAS, was formed under extraordinary circumstances in the darkest days of World War Two.",https://image.tmdb.org/t/p/w1280/aY6khddJ2Sjzjak0h2AEBu20tdl.jpg,tv,"[18, 10768]",45.091,2022-10-30,7.625,16
https://image.tmdb.org/t/p/w1280/iU955nBcsc5Zr5e31eWU2xKVqHk.jpg,Barbarians,de,Barbaren,"Three people's fates are interwoven in the Battle of the Teutoburg Forest in 9 A.D., during which Germanic warriors halt the spread of the Roman Empire.",https://image.tmdb.org/t/p/w1280/trfHliK2hhw2xOJVztHqKylyzrD.jpg,tv,"[10759, 18]",81.318,2020-10-23,7.4,460
https://image.tmdb.org/t/p/w1280/hpU2cHC9tk90hswCFEpf5AtbqoL.jpg,The Simpsons,en,The Simpsons,"Set in Springfield, the average American town, the show focuses on the antics and everyday adventures of the Simpson family; Homer, Marge, Bart, Lisa and Maggie, as well as a virtual cast of thousands. Since the beginning, the series has been a pop culture icon, attracting hundreds of celebrities to guest star. The show has also made name for itself in its fearless satirical take on politics, media and American life in general.",https://image.tmdb.org/t/p/w1280/zI3E2a3WYma5w8emI35mgq5Iurx.jpg,tv,"[10751, 16, 35]",559.381,1989-12-17,7.976,8361
https://image.tmdb.org/t/p/w1280/caGVr9Il2gj8bN4ow6qsLm60TxM.jpg,Grey's Anatomy,en,Grey's Anatomy,Follows the personal and professional lives of a group of doctors at Seattle’s Grey Sloan Memorial Hospital.,https://image.tmdb.org/t/p/w1280/daSFbrt8QCXV2hSwB0hqYjbj681.jpg,tv,[18],969.802,2005-03-27,8.3,8597
https://image.tmdb.org/t/p/w1280/oYS7wTOcD7ld97ZXu99qv8xwNzs.jpg,Attack on Titan,ja,進撃の巨人,"Several hundred years ago, humans were nearly exterminated by Titans. Titans are typically several stories tall, seem to have no intelligence, devour human beings and, worst of all, seem to do it for the pleasure rather than as a food source. A small percentage of humanity survived by walling themselves in a city protected by extremely high walls, even taller than the biggest Titans. Flash forward to the present and the city has not seen a Titan in over 100 years. Teenage boy Eren and his foster sister Mikasa witness something horrific as the city walls are destroyed by a Colossal Titan that appears out of thin air. As the smaller Titans flood the city, the two kids watch in horror as their mother is eaten alive. Eren vows that he will murder every single Titan and take revenge for all of mankind.",https://image.tmdb.org/t/p/w1280/aiy35Evcofzl7hASZZvsFgltHTX.jpg,tv,"[10765, 16, 10759]",84.149,2013-04-07,8.645,4636
https://image.tmdb.org/t/p/w1280/t9ZOsHC3I5BnQqvDuowyKaa3m3j.jpg,Interview with the Vampire,en,Interview with the Vampire,"Louis de Pointe’s epic story of love, blood, and the perils of immortality, as told to the journalist Daniel Molloy. Chafing at the limitations of life as a black man in 1900s New Orleans, Louis finds it impossible to resist the rakish Lestat De Lioncourt’s offer of the ultimate escape: joining him as his vampire companion.",https://image.tmdb.org/t/p/w1280/bqGvWXI2kV99ejEh25AUiAHGSk9.jpg,tv,[18],75.688,2022-10-02,7.1,46
https://image.tmdb.org/t/p/w1280/xemKrJUA030GxCgoaXBm7Qzwyws.jpg,The Dragon Prince,en,The Dragon Prince,An extraordinary discovery inspires two human princes and an elven assassin to team up on an epic quest to bring peace to their warring lands.,https://image.tmdb.org/t/p/w1280/d7PIRa6ez7ZEl9D4JUrnSsmcnVD.jpg,tv,"[10759, 10765, 16]",57.074,2018-09-14,8.3,443
https://image.tmdb.org/t/p/w1280/oTeJqg72q6UmKUTeIkzvKdvNxdN.jpg,Mammals,en,Mammals,"The story of Jamie, a Michelin-starred chef whose world implodes when he discovers shocking secrets about his pregnant wife, Amandine. Jamie finds himself hunting for answers with the help of his brother-in-law Jeff. Through this hunt, the cracks in Jeff’s marriage to Jamie’s sister Lue also widen.",https://image.tmdb.org/t/p/w1280/kAXE9S08pmFkaukZR9ZdC4QhpaJ.jpg,tv,"[35, 18]",40.092,2022-11-11,5.7,3
https://image.tmdb.org/t/p/w1280/hr4ekF3je6wGGTCLdi5R2MNbOp7.jpg,Dangerous Liaisons,en,Dangerous Liaisons,"A pair of scheming ex-lovers attempt to exploit others by using the power of seduction. TV adaptation of Pierre Choderlos de Laclos' classic 18th Century novel ""Les Liaisons Dangereuses"".",https://image.tmdb.org/t/p/w1280/epuxWxRq1cSvhw0SkWzSiuntrBs.jpg,tv,[18],47.597,2022-11-06,7.4,7
https://image.tmdb.org/t/p/w1280/dcj9fyx9wMU7HazAAxSAZ65s3Nj.jpg,Gangs of London,en,Gangs of London,"When the head of a criminal organisation, Finn Wallace is assassinated, the sudden power vacuum his death creates threatens the fragile peace between the intricate web of gangs operating on the streets of the city. Now it’s up to the grieving, volatile and impulsive Sean Wallace to restore control and find those responsible for killing his father.",https://image.tmdb.org/t/p/w1280/fVgwa6wGw9ddGM5O7mqrrwB6gHK.jpg,tv,"[80, 18]",41.681,2020-04-23,7.946,400
https://image.tmdb.org/t/p/w1280/kP5duNJEbTfXpBs6CITsaZ88pQi.jpg,Mob Psycho 100,ja,モブサイコ100,"Shigeo Kageyama, a.k.a. ""Mob,"" is a boy who has trouble expressing himself, but who happens to be a powerful esper. Mob is determined to live a normal life and keeps his ESP suppressed, but when his emotions surge to a level of 100%, something terrible happens to him! As he's surrounded by false espers, evil spirits, and mysterious organizations, what will Mob think? What choices will he make?",https://image.tmdb.org/t/p/w1280/vR7hwaGQ0ySRoq1WobiNRaPs4WO.jpg,tv,"[16, 10759, 35]",149.571,2016-07-12,8.6,840
https://image.tmdb.org/t/p/w1280/qhaPuyznsxb13wSQbpqSDqtNuX8.jpg,La Brea,en,La Brea,"An epic adventure begins when a massive sinkhole opens in the middle of Los Angeles, pulling hundreds of people and buildings into its depths. Those who fell in find themselves in a mysterious and dangerous primeval land, where they have no choice but to band together to survive. Meanwhile, the rest of the world desperately seeks to understand what happened. In the search for answers, one family torn apart by this disaster will have to unlock the secrets of this inexplicable event to find a way back to each other.",https://image.tmdb.org/t/p/w1280/wEo5pzSZ3MF4EzNvY2R1OZNX266.jpg,tv,"[18, 10765, 10759]",419.078,2021-09-28,7.364,890
https://image.tmdb.org/t/p/w1280/iHTJrkbSMuoOvbcMoaIPeoMbJzt.jpg,Revenge of Others,ko,3인칭 복수,"A boy falls to his death at school, but Ok Chanmi does not believe that her twin brother, Park Wonseok, committed suicide. Chanmi transfers to her brother's school, Yongtan High, and meets Ji Sooheon, who witnessed her brother's death.",https://image.tmdb.org/t/p/w1280/ccej6D8J81DDJWqhP7OG6PA6xcl.jpg,tv,[18],80.27,2022-11-09,7.3,3
https://image.tmdb.org/t/p/w1280/y4QjABMUlpwzBl0jlJK9YFE3WoD.jpg,Pokémon,ja,ポケットモンスター,"Join Ash accompanied by his partner Pikachu, as he travels through many regions, meets new friends and faces new challenges on his quest to become a Pokémon Master.",https://image.tmdb.org/t/p/w1280/rOuGm07PxBhEsK9TaGPRQVJQm1X.jpg,tv,"[16, 10759, 10765]",223.708,1997-04-01,7.7,1265
https://image.tmdb.org/t/p/w1280/cvGVLYFLBI58zQJ4KPs5bKbEIa8.jpg,Circuit Breakers,en,Circuit Breakers,"In this sci-fi anthology series, curiosity leads to chaos when students in the near future experience mysterious events.",https://image.tmdb.org/t/p/w1280/1B9JsX4684BpDTGz60BewNyWlFF.jpg,tv,"[10751, 10765]",38.555,2022-11-10,7.0,1
https://image.tmdb.org/t/p/w1280/wNKwOtq27yfN13SKKV07NwkpBA3.jpg,See,en,See,"A virus has decimated humankind. Those who survived emerged blind. Centuries later when twins are born with the mythic ability to see, their father must protect his tribe against a threatened queen.",https://image.tmdb.org/t/p/w1280/lKDIhc9FQibDiBQ57n3ELfZCyZg.jpg,tv,"[18, 10765, 10759]",265.588,2019-11-01,8.243,1879
https://image.tmdb.org/t/p/w1280/mNXnh4Ua8wMvSlAiXXzX7G3Ko5p.jpg,From Scratch,en,From Scratch,"An artist finds romance with a chef in Italy and embarks on a life-changing journey of love, loss, resilience and hope across cultures and continents.",https://image.tmdb.org/t/p/w1280/s8D32MA8NlNgixnAIxVbmt9cazX.jpg,tv,[18],128.882,2022-10-21,7.992,59
https://image.tmdb.org/t/p/w1280/jsXKG9uppnPrhqFNhImllyCfLhl.jpg,My Hero Academia,ja,僕のヒーローアカデミア,"In a world where eighty percent of the population has some kind of super-powered Quirk, Izuku was unlucky enough to be born completely normal. But that won't stop him from enrolling in a prestigious hero academy. Now, he'll get his first taste of brutal rivalry from other schools as he braves the cutthroat, no-holds-barred provisional license exam.",https://image.tmdb.org/t/p/w1280/phuYuzqWW9ru8EA3HVjE9W2Rr3M.jpg,tv,"[10759, 16]",123.516,2016-04-03,8.723,3959
https://image.tmdb.org/t/p/w1280/rX5hvSRB2k4YoIvRg6Zky52rWk0.jpg,Westworld,en,Westworld,"A dark odyssey about the dawn of artificial consciousness and the evolution of sin. Set at the intersection of the near future and the reimagined past, it explores a world in which every human appetite, no matter how noble or depraved, can be indulged.",https://image.tmdb.org/t/p/w1280/8MfgyFHf7XEboZJPZXCIDqqiz6e.jpg,tv,"[10765, 37]",102.828,2016-10-02,8.109,4515
